timestamp,planner_id,planner_index,episode_id,episode_in_planner,slice_index,from_label,to_label,target_label,episode_time_s,distance_before,distance_after,goal_tolerance,goal_reached_after_slice,plan_success,exec_success,blocked_flag,planning_time_s,traj_full_duration_s,slice_duration_s,num_traj_points_full,num_traj_points_slice,blocked_slices_so_far_in_episode,total_planned_time_so_far_in_episode
1763956287.5815804,PRMkConfigDefault,2,24,4,9,B,A,A,21.14676833152771,0.8497562965985469,0.9266310772894043,0.03,0,1,1,0,0.16988754272460938,7.047409163,1.321222774,75,5,0,13.743585433999998
1763956289.8754013,PRMkConfigDefault,2,24,4,10,B,A,A,23.249327421188354,0.9266310772894043,1.107590292842637,0.03,0,1,1,0,0.1542680263519287,3.485711396,1.394964916,60,21,0,15.138550349999997
1763956292.4653556,PRMkConfigDefault,2,24,4,11,B,A,A,25.552682638168335,1.107590292842637,1.0305468609071873,0.03,0,1,1,0,0.1473226547241211,3.972888754,1.392834737,88,26,0,16.531385086999997
1763956294.6644325,PRMkConfigDefault,2,24,4,12,B,A,A,28.13006019592285,1.0305468609071873,1.2183146954333999,0.03,0,1,1,0,0.1564502716064453,3.775325765,1.397135123,77,25,0,17.928520209999995
1763956296.9604528,PRMkConfigDefault,2,24,4,13,B,A,A,30.3311128616333,1.2183146954333999,1.0759038860153287,0.03,0,1,1,0,0.2095644474029541,4.356577898,1.393084665,76,18,0,19.321604874999995
1763956299.1607249,PRMkConfigDefault,2,24,4,14,B,A,A,32.63091421127319,1.0759038860153287,0.9113911014340028,0.03,0,1,1,0,0.14687609672546387,3.655219209,1.371434567,68,22,0,20.693039441999996
1763956301.3612375,PRMkConfigDefault,2,24,4,15,B,A,A,34.83127307891846,0.9113911014340028,0.6151799443031124,0.03,0,1,1,0,0.15997076034545898,3.512656197,1.38422745,59,20,0,22.077266891999997
1763956304.0828278,PRMkConfigDefault,2,24,4,16,B,A,A,37.05146408081055,0.6151799443031124,0.9504775362485439,0.03,0,1,1,0,0.22833514213562012,3.8938776920000002,1.373293958,53,15,0,23.45056085
1763956306.3837106,PRMkConfigDefault,2,24,4,17,B,A,A,39.764699935913086,0.9504775362485439,1.1319529564171467,0.03,0,1,1,0,0.19037818908691406,3.6327115819999998,1.394228002,71,24,0,24.844788851999997
1763956308.7123005,PRMkConfigDefault,2,24,4,18,B,A,A,42.05226755142212,1.1319529564171467,1.2471673033674442,0.03,0,1,1,0,0.18694114685058594,5.964362899,1.374395069,98,18,0,26.219183920999996
1763956310.8826616,PRMkConfigDefault,2,24,4,19,B,A,A,44.35886001586914,1.2471673033674442,0.8665140678809838,0.03,0,1,1,0,0.14696598052978516,3.023640714,1.373023144,51,22,0,27.592207064999997
1763956313.1824563,PRMkConfigDefault,2,24,4,20,B,A,A,46.55664896965027,0.8665140678809838,1.1835151953531327,0.03,0,1,1,0,0.18843793869018555,6.068688696,1.373830505,82,15,0,28.966037569999997
1763956315.3871772,PRMkConfigDefault,2,24,4,21,B,A,A,48.85592341423035,1.1835151953531327,1.0182586284687112,0.03,0,1,1,0,0.13770508766174316,5.616194686,1.392101281,70,20,0,30.358138850999996
1763956317.7931423,PRMkConfigDefault,2,24,4,22,B,A,A,51.05325222015381,1.0182586284687112,1.2091584682955223,0.03,0,1,1,0,0.19378924369812012,4.590694045,1.399461028,87,19,0,31.757599878999997
1763956320.0007665,PRMkConfigDefault,2,24,4,23,B,A,A,53.45723819732666,1.2091584682955223,1.0721253782081839,0.03,0,1,1,0,0.1400148868560791,3.9457235219999998,1.381600832,58,16,0,33.139200710999994
1763956322.2461858,PRMkConfigDefault,2,24,4,24,B,A,A,55.65383958816528,1.0721253782081839,0.9850448061546072,0.03,0,1,1,0,0.1553652286529541,3.876975898,1.381324925,56,16,0,34.520525635999995
1763956324.4474256,PRMkConfigDefault,2,24,4,25,B,A,A,57.92041087150574,0.9850448061546072,0.6414501271785261,0.03,0,1,1,0,0.15449833869934082,3.391964876,1.3688961640000001,57,21,0,35.889421799999994
1763956326.7538908,PRMkConfigDefault,2,24,4,26,B,A,A,60.117037534713745,0.6414501271785261,0.5824818075859726,0.03,0,1,1,0,0.21675324440002441,3.099072912,1.388783845,47,20,0,37.27820564499999
1763956329.0477605,PRMkConfigDefault,2,24,4,27,B,A,A,62.50940752029419,0.5824818075859726,0.25529939628214215,0.03,0,1,1,0,0.142547607421875,2.305313605,1.3741520839999999,28,19,0,38.652357728999995
1763956331.047887,PRMkConfigDefault,2,24,4,28,B,A,A,64.73816156387329,0.25529939628214215,5.5984399861399164e-05,0.03,1,1,1,0,0.14387059211730957,1.296845985,1.296845985,10,10,0,39.94920371399999
1763956333.3465662,PRMkConfigDefault,2,25,5,0,A,B,B,0.10000109672546387,1.4499479369398245,1.415522746890494,0.03,0,1,1,0,0.23404383659362793,3.662243758,1.3961614660000001,53,17,0,1.3961614660000001
1763956335.5468674,PRMkConfigDefault,2,25,5,1,A,B,B,2.402531862258911,1.415522746890494,1.0988967319685086,0.03,0,1,1,0,0.1400151252746582,4.148237961,1.359068713,64,16,0,2.7552301790000002
1763956337.7536123,PRMkConfigDefault,2,25,5,2,A,B,B,4.599686145782471,1.0988967319685086,0.7373168448631887,0.03,0,1,1,0,0.12752699851989746,3.5232327789999998,1.373713592,57,19,0,4.128943771
1763956339.9450805,PRMkConfigDefault,2,25,5,3,A,B,B,6.798326015472412,0.7373168448631887,0.5516397674835471,0.03,0,1,1,0,0.15832018852233887,3.414516357,1.358194367,31,11,0,5.487138138000001
1763956342.146187,PRMkConfigDefault,2,25,5,4,A,B,B,8.996349811553955,0.5516397674835471,0.3410000218460568,0.03,0,1,1,0,0.14827919006347656,2.876740096,1.327566303,22,10,0,6.814704441000001
1763956344.2571204,PRMkConfigDefault,2,25,5,5,A,B,B,11.197726011276245,0.3410000218460568,0.02718360913331354,0.03,1,1,1,0,0.14384174346923828,1.599263364,1.270472,13,12,0,8.085176441000002
1763956346.6849926,PRMkConfigDefault,2,26,6,0,B,A,A,0.09507274627685547,1.4546696974633315,1.3898090834326247,0.03,0,1,1,0,0.23696231842041016,7.195331314,1.380633032,93,19,0,1.380633032
1763956348.8537154,PRMkConfigDefault,2,26,6,1,B,A,A,2.488088846206665,1.3898090834326247,1.3157396673625497,0.03,0,1,1,0,0.1259000301361084,4.041498548,1.365361694,64,17,0,2.745994726
1763956351.0509584,PRMkConfigDefault,2,26,6,2,B,A,A,4.688053369522095,1.3157396673625497,1.0733104547814023,0.03,0,1,1,0,0.14792203903198242,3.533380287,1.391905349,62,21,0,4.137900075
1763956353.2465408,PRMkConfigDefault,2,26,6,3,B,A,A,6.887788534164429,1.0733104547814023,1.0494294887036701,0.03,0,1,1,0,0.14413952827453613,3.742803494,1.399517508,59,18,0,5.537417583
1763956355.5451124,PRMkConfigDefault,2,26,6,4,B,A,A,9.088822364807129,1.0494294887036701,0.9277208719201647,0.03,0,1,1,0,0.18368244171142578,3.449110185,1.3997924560000001,59,21,0,6.937210039
1763956357.947882,PRMkConfigDefault,2,26,6,5,B,A,A,11.389853715896606,0.9277208719201647,1.027361223865048,0.03,0,1,1,0,0.15001225471496582,4.815152083,1.356381859,91,8,0,8.293591898
1763956360.2519414,PRMkConfigDefault,2,26,6,6,B,A,A,13.811319351196289,1.027361223865048,0.969625704617459,0.03,0,1,1,0,0.12247538566589355,3.806759687,1.372254586,68,20,0,9.665846484000001
1763956362.4463482,PRMkConfigDefault,2,26,6,7,B,A,A,16.087691068649292,0.969625704617459,1.112583881850212,0.03,0,1,1,0,0.12157058715820312,5.879426324,1.347023559,75,14,0,11.012870043000001
1763956364.7477164,PRMkConfigDefault,2,26,6,8,B,A,A,18.300862550735474,1.112583881850212,0.920426674790643,0.03,0,1,1,0,0.1730501651763916,3.109723556,1.371809474,50,21,0,12.384679517000002
1763956367.0457957,PRMkConfigDefault,2,26,6,9,B,A,A,20.60746669769287,0.920426674790643,0.32106534361418543,0.03,0,1,1,0,0.2377338409423828,2.256789521,1.393003312,31,22,0,13.777682829000002
1763956369.147999,PRMkConfigDefault,2,26,6,10,B,A,A,22.907201766967773,0.32106534361418543,8.883955544882948e-05,0.03,1,1,1,0,0.1625068187713623,1.185430561,1.185430561,10,10,0,14.963113390000002
1763956371.344966,PRMkConfigDefault,2,27,7,0,A,B,B,0.11041045188903809,1.4499329035737463,1.4736761983152877,0.03,0,1,1,0,0.10972046852111816,4.090592938,1.363652597,64,17,0,1.363652597
1763956373.596012,PRMkConfigDefault,2,27,7,1,A,B,B,2.2928357124328613,1.4736761983152877,1.2322063461313069,0.03,0,1,1,0,0.19525361061096191,3.756985304,1.362869127,57,17,0,2.726521724
1763956375.850722,PRMkConfigDefault,2,27,7,2,A,B,B,4.493298530578613,1.2322063461313069,1.0396552879460417,0.03,0,1,1,0,0.22431731224060059,4.116165165,1.3954771990000001,53,14,0,4.121998923
1763956378.0458977,PRMkConfigDefault,2,27,7,3,A,B,B,6.792159795761108,1.0396552879460417,0.7919106682306674,0.03,0,1,1,0,0.12725591659545898,3.448306084,1.347625207,36,12,0,5.46962413
1763956380.2449543,PRMkConfigDefault,2,27,7,4,A,B,B,8.994152784347534,0.7919106682306674,0.2914728300925012,0.03,0,1,1,0,0.13457202911376953,2.234046087,1.3273819009999999,19,13,0,6.797006031
1763956382.2452734,PRMkConfigDefault,2,27,7,5,A,B,B,11.201240301132202,0.2914728300925012,3.341895270659066e-05,0.03,1,1,1,0,0.1683366298675537,1.134511076,1.134511076,7,7,0,7.9315171069999995
1763956384.5466223,PRMkConfigDefault,2,28,8,0,B,A,A,0.1000056266784668,1.4499669620612576,1.2418096911685217,0.03,0,1,1,0,0.21647000312805176,7.2969733,1.386118376,104,15,0,1.386118376
1763956389.7858975,PRMkConfigDefault,2,28,8,1,B,A,A,2.406604290008545,1.2418096911685217,1.2418096911685217,0.03,0,0,0,1,5.128278493881226,0.0,0.0,0,0,1,1.386118376
1763956392.028757,PRMkConfigDefault,2,28,8,2,B,A,A,7.6297385692596436,1.2418096911685217,1.2088766552945167,0.03,0,1,1,0,0.13173580169677734,3.520104446,1.370064259,72,25,1,2.756182635
1763956394.2236934,PRMkConfigDefault,2,28,8,3,B,A,A,9.894179105758667,1.2088766552945167,1.2964026815724277,0.03,0,1,1,0,0.13203120231628418,3.978138184,1.3926365889999999,76,21,1,4.148819224
1763956396.4234805,PRMkConfigDefault,2,28,8,4,B,A,A,12.108144521713257,1.2964026815724277,1.1356883224432677,0.03,0,1,1,0,0.1131436824798584,3.673646936,1.37533327,67,21,1,5.524152494000001
1763956398.634329,PRMkConfigDefault,2,28,8,5,B,A,A,14.279938697814941,1.1356883224432677,1.0189503715303263,0.03,0,1,1,0,0.15095257759094238,3.681503394,1.398872301,62,20,1,6.923024795000001
1763956400.8379998,PRMkConfigDefault,2,28,8,6,B,A,A,16.48092222213745,1.0189503715303263,0.6096225391955417,0.03,0,1,1,0,0.12490701675415039,3.619722095,1.384056207,62,20,1,8.307081002
1763956403.0292044,PRMkConfigDefault,2,28,8,7,B,A,A,18.682145833969116,0.6096225391955417,1.0452114605061356,0.03,0,1,1,0,0.15562987327575684,3.715328961,1.37646901,67,21,1,9.683550012000001
1763956405.326534,PRMkConfigDefault,2,28,8,8,B,A,A,20.883301496505737,1.0452114605061356,1.2127675523636559,0.03,0,1,1,0,0.19761085510253906,3.626732212,1.371010753,73,23,1,11.054560765000002
1763956407.5271883,PRMkConfigDefault,2,28,8,9,B,A,A,23.185879945755005,1.2127675523636559,1.1916809684316592,0.03,0,1,1,0,0.13341307640075684,3.322706436,1.382665351,64,24,1,12.437226116000001
1763956409.830755,PRMkConfigDefault,2,28,8,10,B,A,A,25.389639377593994,1.1916809684316592,0.947628537168138,0.03,0,1,1,0,0.15698647499084473,3.806838741,1.393845209,74,23,1,13.831071325000002
1763956415.1889937,PRMkConfigDefault,2,28,8,11,B,A,A,27.78607153892517,0.947628537168138,0.947628537168138,0.03,0,0,0,1,5.151404857635498,0.0,0.0,0,0,2,13.831071325000002
1763956417.247771,PRMkConfigDefault,2,28,8,12,B,A,A,33.07541608810425,0.947628537168138,1.1281597622216861,0.03,0,1,1,0,0.15111851692199707,5.042305991,1.332515539,92,11,2,15.163586864000003
1763956419.444523,PRMkConfigDefault,2,28,8,13,B,A,A,35.10301733016968,1.1281597622216861,0.8930146211742744,0.03,0,1,1,0,0.13990497589111328,3.673436018,1.371527274,57,18,2,16.535114138000004
1763956421.948877,PRMkConfigDefault,2,28,8,14,B,A,A,37.300052642822266,0.8930146211742744,1.0261087593336915,0.03,0,1,1,0,0.1455230712890625,3.564594142,1.3960160369999999,54,18,2,17.931130175000003
1763956424.1454842,PRMkConfigDefault,2,28,8,15,B,A,A,39.809516191482544,1.0261087593336915,0.9961812841900224,0.03,0,1,1,0,0.15883588790893555,3.602996186,1.365674502,53,17,2,19.296804677000004
1763956426.3506873,PRMkConfigDefault,2,28,8,16,B,A,A,42.00104737281799,0.9961812841900224,0.7146928117532637,0.03,0,1,1,0,0.13723301887512207,3.284241688,1.359463084,48,18,2,20.656267761000006
1763956428.6540518,PRMkConfigDefault,2,28,8,17,B,A,A,44.20794892311096,0.7146928117532637,0.3358504575904704,0.03,0,1,1,0,0.1704120635986328,2.573350216,1.354551658,31,18,2,22.010819419000008
1763956430.9458337,PRMkConfigDefault,2,28,8,18,B,A,A,46.50767207145691,0.3358504575904704,0.026339875475124168,0.03,1,1,1,0,0.28290557861328125,1.6465711440000002,1.326869491,14,13,2,23.337688910000008
1763956433.2455509,PRMkConfigDefault,2,29,9,0,A,B,B,0.1030721664428711,1.454666893845314,1.4006909839527237,0.03,0,1,1,0,0.13609981536865234,4.099963385,1.387524214,84,22,0,1.387524214
1763956435.4456303,PRMkConfigDefault,2,29,9,1,A,B,B,2.4196696281433105,1.4006909839527237,1.000089576869956,0.03,0,1,1,0,0.12041497230529785,3.141975558,1.350869422,38,15,0,2.7383936359999996
1763956437.6548145,PRMkConfigDefault,2,29,9,2,A,B,B,4.597989797592163,1.000089576869956,0.41806576901161846,0.03,0,1,1,0,0.1241304874420166,2.457702484,1.391002147,25,16,0,4.129395783
1763956439.612981,PRMkConfigDefault,2,29,9,3,A,B,B,6.808012247085571,0.41806576901161846,0.046944314170838386,0.03,0,1,1,0,0.18156933784484863,1.4676313460000001,1.124586699,10,9,0,5.253982482
1763956440.7196114,PRMkConfigDefault,2,29,9,4,A,B,B,8.766642570495605,0.046944314170838386,9.658546329202756e-05,0.03,1,1,1,0,0.1477038860321045,0.343463146,0.343463146,2,2,0,5.597445628
1763956442.9214656,PRMstarkConfigDefault,3,30,0,0,B,A,A,0.09864282608032227,1.4500346638415897,1.470166573272301,0.03,0,1,1,0,0.1392374038696289,5.591436614,1.387831128,82,17,0,1.387831128
1763956445.122966,PRMstarkConfigDefault,3,30,0,1,B,A,A,2.3682496547698975,1.470166573272301,1.302911599453654,0.03,0,1,1,0,0.06352972984313965,3.595861489,1.35927354,55,18,0,2.747104668
1763956447.4223466,PRMstarkConfigDefault,3,30,0,2,B,A,A,4.503143548965454,1.302911599453654,1.007312337249618,0.03,0,1,1,0,0.1976604461669922,3.954615407,1.3733659440000001,69,19,0,4.120470612
1763956449.7142923,PRMstarkConfigDefault,3,30,0,3,B,A,A,6.791874647140503,1.007312337249618,1.097742519789248,0.03,0,1,1,0,0.20472359657287598,3.296531665,1.387805557,58,22,0,5.508276169
1763956451.9156184,PRMstarkConfigDefault,3,30,0,4,B,A,A,9.124046802520752,1.097742519789248,1.0933033251973103,0.03,0,1,1,0,0.13452887535095215,4.140180359,1.355925048,69,17,0,6.864201217
1763956454.125772,PRMstarkConfigDefault,3,30,0,5,B,A,A,11.295085668563843,1.0933033251973103,0.7913326238227639,0.03,0,1,1,0,0.12200593948364258,3.842334982,1.397338994,81,24,0,8.261540211
1763956456.413412,PRMstarkConfigDefault,3,30,0,6,B,A,A,13.501743078231812,0.7913326238227639,0.6494719453284266,0.03,0,1,1,0,0.1842055320739746,3.025402303,1.3882768730000001,59,26,0,9.649817084
1763956458.7216933,PRMstarkConfigDefault,3,30,0,7,B,A,A,15.79690408706665,0.6494719453284266,0.24955012239826688,0.03,0,1,1,0,0.17465949058532715,2.339087224,1.385924979,34,23,0,11.035742063
1763956460.7155256,PRMstarkConfigDefault,3,30,0,8,B,A,A,18.129887104034424,0.24955012239826688,8.78335793611885e-05,0.03,1,1,1,0,0.10086679458618164,1.194917871,1.194917871,12,12,0,12.230659934
1763956463.018693,PRMstarkConfigDefault,3,31,1,0,A,B,B,0.09948921203613281,1.450008646020113,1.47085017115345,0.03,0,1,1,0,0.19776463508605957,7.683207893,1.354447081,98,8,0,1.354447081
1763956465.2152863,PRMstarkConfigDefault,3,31,1,1,A,B,B,2.435659646987915,1.47085017115345,1.0993355826154154,0.03,0,1,1,0,0.13672327995300293,3.550070238,1.364581526,57,19,0,2.7190286070000003
1763956467.417821,PRMstarkConfigDefault,3,31,1,2,A,B,B,4.596563100814819,1.0993355826154154,0.6316780822825024,0.03,0,1,1,0,0.15776848793029785,2.807251334,1.377867033,38,19,0,4.0968956400000005
1763956470.182535,PRMstarkConfigDefault,3,31,1,3,A,B,B,6.796966314315796,0.6316780822825024,0.14024454860041044,0.03,0,1,1,0,0.18641901016235352,1.954210631,1.332933037,20,16,0,5.429828677000001
1763956471.78193,PRMstarkConfigDefault,3,31,1,4,A,B,B,9.565147161483765,0.14024454860041044,8.642946400703574e-05,0.03,1,1,1,0,0.1295011043548584,0.877357905,0.877357905,6,6,0,6.307186582000001
1763956473.9822328,PRMstarkConfigDefault,3,32,2,0,B,A,A,0.09628915786743164,1.4500688805278281,1.4515958511493179,0.03,0,1,1,0,0.14992594718933105,6.315923939,1.347523572,75,19,0,1.347523572
1763956476.379466,PRMstarkConfigDefault,3,32,2,1,B,A,A,2.2953104972839355,1.4515958511493179,1.4421281575243223,0.03,0,1,1,0,0.30460381507873535,8.80598697,1.399805578,116,6,0,2.74732915
1763956478.585955,PRMstarkConfigDefault,3,32,2,2,B,A,A,4.7134411334991455,1.4421281575243223,1.4986290080397249,0.03,0,1,1,0,0.1277909278869629,4.525572593,1.368297772,89,20,0,4.115626922000001
1763956480.7815495,PRMstarkConfigDefault,3,32,2,3,B,A,A,6.9006054401397705,1.4986290080397249,1.3784475399162202,0.03,0,1,1,0,0.1261277198791504,4.222264742,1.360888535,75,18,0,5.4765154570000005
1763956482.9798753,PRMstarkConfigDefault,3,32,2,4,B,A,A,9.0980224609375,1.3784475399162202,1.039489186905439,0.03,0,1,1,0,0.1606593132019043,3.640469024,1.366286893,64,20,0,6.84280235
1763956485.2795422,PRMstarkConfigDefault,3,32,2,5,B,A,A,11.301337242126465,1.039489186905439,0.6370779583160318,0.03,0,1,1,0,0.20909714698791504,3.225760248,1.392352522,52,21,0,8.235154872
1763956490.5475838,PRMstarkConfigDefault,3,32,2,6,B,A,A,13.604613542556763,0.6370779583160318,0.6370779583160318,0.03,0,0,0,1,5.121116399765015,0.0,0.0,0,0,1,8.235154872
1763956492.6880906,PRMstarkConfigDefault,3,32,2,7,B,A,A,18.80300521850586,0.6370779583160318,0.24492779915527083,0.03,0,1,1,0,0.11517834663391113,2.451380114,1.370085975,32,20,1,9.605240847000001
1763956494.7845402,PRMstarkConfigDefault,3,32,2,8,B,A,A,21.007291555404663,0.24492779915527083,0.02009856688942083,0.03,1,1,1,0,0.1943056583404541,1.5102473079999998,1.203133359,13,12,1,10.808374206000002
1763956496.992196,PRMstarkConfigDefault,3,33,3,0,A,B,B,0.09646844863891602,1.460714403126322,1.4148156937791265,0.03,0,1,1,0,0.14628219604492188,4.096527098,1.368352508,68,18,0,1.368352508
1763956499.1845253,PRMstarkConfigDefault,3,33,3,1,A,B,B,2.308155059814453,1.4148156937791265,1.5104012119628516,0.03,0,1,1,0,0.12534666061401367,4.952283663,1.371988496,95,18,0,2.7403410040000002
1763956501.5039082,PRMstarkConfigDefault,3,33,3,2,A,B,B,4.5087010860443115,1.5104012119628516,1.236005426947068,0.03,0,1,1,0,0.20636558532714844,3.454856478,1.366418367,47,16,0,4.106759371000001
1763956503.5844722,PRMstarkConfigDefault,3,33,3,3,A,B,B,6.798243045806885,1.236005426947068,1.2200799091030154,0.03,0,1,1,0,0.15485286712646484,3.771595199,1.385163397,66,20,0,5.491922768
1763956505.8912387,PRMstarkConfigDefault,3,33,3,4,A,B,B,8.893616437911987,1.2200799091030154,1.2191651354595687,0.03,0,1,1,0,0.21988344192504883,5.305125087,1.391435344,73,21,0,6.883358112
1763956508.0994465,PRMstarkConfigDefault,3,33,3,5,A,B,B,11.19284701347351,1.2191651354595687,0.5691317209586658,0.03,0,1,1,0,0.13945245742797852,2.46269402,1.387731334,37,23,0,8.271089446
1763956510.1839209,PRMstarkConfigDefault,3,33,3,6,A,B,B,13.39333701133728,0.5691317209586658,0.04128863527476526,0.03,0,1,1,0,0.14371204376220703,1.5029216189999999,1.223744456,15,14,0,9.494833902
1763956511.2852764,PRMstarkConfigDefault,3,33,3,7,A,B,B,15.495058298110962,0.04128863527476526,9.327944657964131e-05,0.03,1,1,1,0,0.16121888160705566,0.285863179,0.285863179,2,2,0,9.780697081
1763956513.690091,PRMstarkConfigDefault,3,34,4,0,B,A,A,0.1671772003173828,1.450083854479868,1.3469728136200536,0.03,0,1,1,0,0.18252849578857422,3.611281199,1.393557777,57,19,0,1.393557777
1763956516.0030894,PRMstarkConfigDefault,3,34,4,1,B,A,A,2.4913971424102783,1.3469728136200536,1.0905474423356807,0.03,0,1,1,0,0.13260960578918457,3.741563923,1.363437131,64,19,0,2.7569949080000002
1763956518.1941056,PRMstarkConfigDefault,3,34,4,2,B,A,A,4.791830062866211,1.0905474423356807,1.1809711680426618,0.03,0,1,1,0,0.12351536750793457,4.106148206,1.397662344,68,18,0,4.154657252
1763956520.4916258,PRMstarkConfigDefault,3,34,4,3,B,A,A,6.999507188796997,1.1809711680426618,1.0319540476480509,0.03,0,1,1,0,0.19428324699401855,3.472776274,1.390151177,51,18,0,5.544808429
1763956522.701851,PRMstarkConfigDefault,3,34,4,4,B,A,A,9.298001289367676,1.0319540476480509,1.0635991160919516,0.03,0,1,1,0,0.13512063026428223,3.953061667,1.3657730319999999,67,18,0,6.910581461
1763956525.0070922,PRMstarkConfigDefault,3,34,4,5,B,A,A,11.505214214324951,1.0635991160919516,1.2177096285403588,0.03,0,1,1,0,0.2024843692779541,3.7310924610000002,1.373228656,75,23,0,8.283810117
1763956527.2897632,PRMstarkConfigDefault,3,34,4,6,B,A,A,13.80217957496643,1.2177096285403588,1.1111152618770557,0.03,0,1,1,0,0.1813194751739502,3.951018697,1.399889484,82,23,0,9.683699601
1763956529.6219652,PRMstarkConfigDefault,3,34,4,7,B,A,A,16.104860067367554,1.1111152618770557,0.7806032680800409,0.03,0,1,1,0,0.23645424842834473,3.295299477,1.398410773,60,23,0,11.082110374
1763956531.8927045,PRMstarkConfigDefault,3,34,4,8,B,A,A,18.425273180007935,0.7806032680800409,0.38926233418244777,0.03,0,1,1,0,0.1909646987915039,3.419223437,1.368550001,60,21,0,12.450660375000002
1763956534.1880257,PRMstarkConfigDefault,3,34,4,9,B,A,A,20.69499397277832,0.38926233418244777,0.30992793015912895,0.03,0,1,1,0,0.1914973258972168,3.9242985519999998,1.387098564,60,17,0,13.837758939000002
1763956534.395646,PRMstarkConfigDefault,3,34,4,10,B,A,A,22.99678635597229,0.30992793015912895,0.30992793015912895,0.03,0,0,0,1,0.10023045539855957,0.0,0.0,0,0,1,13.837758939000002
1763956534.6526887,PRMstarkConfigDefault,3,34,4,11,B,A,A,23.20157289505005,0.30992793015912895,0.30992793015912895,0.03,0,0,0,1,0.15086674690246582,0.0,0.0,0,0,2,13.837758939000002
1763956535.0985005,PRMstarkConfigDefault,3,34,4,12,B,A,A,23.694365978240967,0.30992793015912895,0.30992793015912895,0.03,0,0,0,1,0.10626339912414551,0.0,0.0,0,0,3,13.837758939000002
1763956538.0881472,PRMstarkConfigDefault,3,34,4,13,B,A,A,24.69519853591919,0.30992793015912895,0.21400550221051276,0.03,0,1,1,0,0.15827274322509766,3.287380327,1.366800285,45,17,3,15.204559224000002
1763956540.477434,PRMstarkConfigDefault,3,34,4,14,B,A,A,26.90101981163025,0.21400550221051276,0.11954884282592455,0.03,0,1,1,0,0.23224139213562012,2.557023387,1.372285601,29,17,3,16.576844825000002
1763956542.5774229,PRMstarkConfigDefault,3,34,4,15,B,A,A,29.282536506652832,0.11954884282592455,0.010907418924668674,0.03,1,1,1,0,0.12613320350646973,1.6349029449999999,1.301418363,13,12,3,17.878263188000002
1763956544.784299,PRMstarkConfigDefault,3,35,5,0,A,B,B,0.10063624382019043,1.4595949621410944,1.402362889515302,0.03,0,1,1,0,0.15922188758850098,3.809240219,1.351481498,52,15,0,1.351481498
1763956546.9780393,PRMstarkConfigDefault,3,35,5,1,A,B,B,2.2960309982299805,1.402362889515302,1.0955891358384569,0.03,0,1,1,0,0.1647498607635498,3.227852471,1.377766698,50,20,0,2.7292481960000003
1763956549.291265,PRMstarkConfigDefault,3,35,5,2,A,B,B,4.497915983200073,1.0955891358384569,0.7083710170863835,0.03,0,1,1,0,0.20087122917175293,3.119061571,1.355451561,40,16,0,4.084699757
1763956551.4771974,PRMstarkConfigDefault,3,35,5,3,A,B,B,6.799622535705566,0.7083710170863835,0.5162664452696524,0.03,0,1,1,0,0.12328767776489258,4.2434319,1.368699188,45,11,0,5.453398945
1763956556.7485683,PRMstarkConfigDefault,3,35,5,4,A,B,B,9.02338719367981,0.5162664452696524,0.5162664452696524,0.03,0,0,0,1,5.141685485839844,0.0,0.0,0,0,1,5.453398945
1763956558.9834328,PRMstarkConfigDefault,3,35,5,5,A,B,B,14.19984483718872,0.5162664452696524,0.3447006576288032,0.03,0,1,1,0,0.1952376365661621,3.687848146,1.368644229,35,11,1,6.822043174
1763956561.2775526,PRMstarkConfigDefault,3,35,5,6,A,B,B,16.506359815597534,0.3447006576288032,0.1686143764023323,0.03,0,1,1,0,0.2292461395263672,2.612574059,1.355626294,25,14,1,8.177669468
1763956563.3809855,PRMstarkConfigDefault,3,35,5,7,A,B,B,18.79798197746277,0.1686143764023323,0.017812524302615994,0.03,1,1,1,0,0.1719510555267334,1.433784878,1.131939714,12,11,1,9.309609181999999
1763956565.577103,PRMstarkConfigDefault,3,36,6,0,B,A,A,0.11235260963439941,1.4505352947203183,1.3647980550591763,0.03,0,1,1,0,0.14478707313537598,4.225840335,1.377240601,82,20,0,1.377240601
1763956567.7883065,PRMstarkConfigDefault,3,36,6,1,B,A,A,2.2950971126556396,1.3647980550591763,1.3333980807929644,0.03,0,1,1,0,0.1925504207611084,4.319976384,1.362562514,80,19,0,2.739803115
1763956569.8777235,PRMstarkConfigDefault,3,36,6,2,B,A,A,4.510959148406982,1.3333980807929644,1.0079915239771555,0.03,0,1,1,0,0.1440439224243164,3.716514392,1.362520955,62,19,0,4.10232407
1763956572.07799,PRMstarkConfigDefault,3,36,6,3,B,A,A,6.598217010498047,1.0079915239771555,0.6120006467528311,0.03,0,1,1,0,0.15593886375427246,3.05256768,1.362562831,44,19,0,5.464886901
1763956574.3766828,PRMstarkConfigDefault,3,36,6,4,B,A,A,8.79110860824585,0.6120006467528311,0.20907473276712435,0.03,0,1,1,0,0.2228713035583496,2.263962197,1.369387612,26,18,0,6.8342745129999996
1763956576.3765528,PRMstarkConfigDefault,3,36,6,5,B,A,A,11.100794315338135,0.20907473276712435,4.033136640423859e-05,0.03,1,1,1,0,0.14196372032165527,1.241761362,1.241761362,9,9,0,8.076035874999999
1763956578.600227,PRMstarkConfigDefault,3,37,7,0,A,B,B,0.10201859474182129,1.4500337124498153,1.3391286617773852,0.03,0,1,1,0,0.14011716842651367,3.9134430890000003,1.397868556,60,18,0,1.397868556
